file_name	sgRNA	numreads
Example_S1_L001_R2	rfbG|243	0
Example_S1_L001_R2	rfbG|137	0
Example_S1_L001_R2	slr0978|149	0
Example_S1_L001_R2	slr0978|56	0
Example_S1_L001_R2	slr0978|109	0
Example_S1_L001_R2	rfbE|70	0
Example_S1_L001_R2	rfbE|218	0
Example_S1_L001_R2	rfbE|270	0
Example_S1_L001_R2	rfbE|30	0
Example_S1_L001_R2	slr0976|133	0
Example_S1_L001_R2	slr0976|247	0
Example_S1_L001_R2	slr0976|233	0
Example_S1_L001_R2	slr0977|219	0
Example_S1_L001_R2	slr0977|65	0
Example_S1_L001_R2	slr0977|10	0
Example_S1_L001_R2	slr1087|85	0
Example_S1_L001_R2	slr1087|114	0
Example_S1_L001_R2	slr1087|4	0
Example_S1_L001_R2	slr1087|130	0
Example_S1_L001_R2	slr0975|172	0
Example_S1_L001_R2	slr0975|121	0
Example_S1_L001_R2	slr0975|156	0
Example_S1_L001_R2	slr1081|70	0
Example_S1_L001_R2	slr1081|37	0
Example_S1_L001_R2	slr1081|4	0
Example_S1_L001_R2	slr1083|111	0
Example_S1_L001_R2	slr1083|27	0
Example_S1_L001_R2	slr1083|38	0
Example_S1_L001_R2	slr1083|7	0
Example_S1_L001_R2	slr0971|90	0
Example_S1_L001_R2	slr0971|261	0
Example_S1_L001_R2	slr0971|141	0
Example_S1_L001_R2	slr0971|220	0
Example_S1_L001_R2	slr0971|37	0
Example_S1_L001_R2	sir|130	0
Example_S1_L001_R2	sir|81	0
Example_S1_L001_R2	sir|7	0
Example_S1_L001_R2	sir|22	0
Example_S1_L001_R2	sir|33	0
Example_S1_L001_R2	lim|94	0
Example_S1_L001_R2	lim|77	0
Example_S1_L001_R2	lim|66	0
Example_S1_L001_R2	lim|111	0
Example_S1_L001_R2	sll1647|20	0
Example_S1_L001_R2	sll1647|94	0
Example_S1_L001_R2	trpA|122	0
Example_S1_L001_R2	trpA|60	0
Example_S1_L001_R2	trpA|80	0
Example_S1_L001_R2	trpA|91	0
Example_S1_L001_R2	trpA|156	0
Example_S1_L001_R2	vapC|79	0
Example_S1_L001_R2	vapC|175	0
Example_S1_L001_R2	vapC|109	0
Example_S1_L001_R2	vapB|51	0
Example_S1_L001_R2	vapB|198	0
Example_S1_L001_R2	sll1643|11	0
Example_S1_L001_R2	sll1643|174	0
Example_S1_L001_R2	sll1643|124	0
Example_S1_L001_R2	sll1642|65	0
Example_S1_L001_R2	sll1642|262	0
Example_S1_L001_R2	slr1084|35	0
Example_S1_L001_R2	slr1084|134	0
Example_S1_L001_R2	slr1084|108	0
Example_S1_L001_R2	galE|385	0
Example_S1_L001_R2	galE|58	0
Example_S1_L001_R2	galE|71	0
Example_S1_L001_R2	galE|19	0
Example_S1_L001_R2	sll1516|94	0
Example_S1_L001_R2	sll1516|152	0
Example_S1_L001_R2	sll1516|105	0
Example_S1_L001_R2	sll1516|11	0
Example_S1_L001_R2	slr0688|81	0
Example_S1_L001_R2	slr0688|96	0
Example_S1_L001_R2	slr0688|29	0
Example_S1_L001_R2	slr1082|32	0
Example_S1_L001_R2	slr1082|44	0
Example_S1_L001_R2	slr1082|16	0
Example_S1_L001_R2	slr1082|122	0
Example_S1_L001_R2	slr1760|187	0
Example_S1_L001_R2	slr1760|107	0
Example_S1_L001_R2	slr1760|124	0
Example_S1_L001_R2	slr1760|9	0
Example_S1_L001_R2	slr1760|165	0
Example_S1_L001_R2	icd|69	0
Example_S1_L001_R2	icd|109	0
Example_S1_L001_R2	icd|18	0
Example_S1_L001_R2	icd|126	0
Example_S1_L001_R2	gdhB|159	0
Example_S1_L001_R2	gdhB|123	0
Example_S1_L001_R2	gdhB|9	0
Example_S1_L001_R2	gdhB|32	0
Example_S1_L001_R2	sll0654|98	0
Example_S1_L001_R2	sll0654|72	0
Example_S1_L001_R2	sll0654|49	0
Example_S1_L001_R2	sll1011|112	0
Example_S1_L001_R2	sll1011|53	0
Example_S1_L001_R2	sll1011|5	0
Example_S1_L001_R2	thiE|220	0
Example_S1_L001_R2	thiE|156	0
Example_S1_L001_R2	thiE|43	0
Example_S1_L001_R2	apcD|91	0
Example_S1_L001_R2	apcD|185	0
Example_S1_L001_R2	apcD|201	0
Example_S1_L001_R2	apcD|31	0
Example_S1_L001_R2	glcE|3	0
Example_S1_L001_R2	glcE|78	0
Example_S1_L001_R2	glcE|45	0
Example_S1_L001_R2	glcE|33	0
Example_S1_L001_R2	slr1090|119	0
Example_S1_L001_R2	slr1090|64	0
Example_S1_L001_R2	slr1090|151	0
Example_S1_L001_R2	pyrC|166	0
Example_S1_L001_R2	pyrC|116	0
Example_S1_L001_R2	pyrC|39	0
Example_S1_L001_R2	pyrC|88	0
Example_S1_L001_R2	pyrC|18	0
Example_S1_L001_R2	slr1759|69	0
Example_S1_L001_R2	slr1759|13	0
Example_S1_L001_R2	slr1759|58	0
Example_S1_L001_R2	slr1759|47	0
Example_S1_L001_R2	capA|42	0
Example_S1_L001_R2	ssl1918|148	0
Example_S1_L001_R2	ssl1918|80	0
Example_S1_L001_R2	ssl1918|103	0
Example_S1_L001_R2	ssl1918|127	0
Example_S1_L001_R2	ycf20|136	0
Example_S1_L001_R2	ycf20|22	0
Example_S1_L001_R2	ycf20|157	0
Example_S1_L001_R2	ycf20|69	0
Example_S1_L001_R2	slr1610|6	0
Example_S1_L001_R2	slr1610|17	0
Example_S1_L001_R2	sll1652|115	0
Example_S1_L001_R2	sll1652|63	0
Example_S1_L001_R2	sll1652|16	0
Example_S1_L001_R2	sll1652|240	0
Example_S1_L001_R2	sll1652|276	0
Example_S1_L001_R2	sll1201|96	0
Example_S1_L001_R2	sll1201|374	0
Example_S1_L001_R2	sll1656|5	0
Example_S1_L001_R2	sll1656|30	0
Example_S1_L001_R2	sll1656|55	0
Example_S1_L001_R2	sll1656|16	0
Example_S1_L001_R2	sll1654|98	0
Example_S1_L001_R2	sll1200|186	0
Example_S1_L001_R2	sll1200|309	0
Example_S1_L001_R2	sll1200|86	0
Example_S1_L001_R2	sll1200|240	0
Example_S1_L001_R2	sll1200|46	0
Example_S1_L001_R2	psbU|96	0
Example_S1_L001_R2	psbU|13	0
Example_S1_L001_R2	psbU|76	0
Example_S1_L001_R2	psbU|241	0
Example_S1_L001_R2	sucC|74	0
Example_S1_L001_R2	sucC|60	0
Example_S1_L001_R2	sucC|109	0
Example_S1_L001_R2	slr0962|98	0
Example_S1_L001_R2	slr0962|166	0
Example_S1_L001_R2	slr0962|19	0
Example_S1_L001_R2	slr0962|148	0
Example_S1_L001_R2	ho1|19	0
Example_S1_L001_R2	ho1|185	0
Example_S1_L001_R2	ho1|86	0
Example_S1_L001_R2	ho1|112	0
Example_S1_L001_R2	ho1|47	0
Example_S1_L001_R2	glnA|81	0
Example_S1_L001_R2	glnA|4	0
Example_S1_L001_R2	glnA|103	0
Example_S1_L001_R2	glnA|23	0
Example_S1_L001_R2	glnA|62	0
Example_S1_L001_R2	ssr3122|89	0
Example_S1_L001_R2	ssr3122|45	0
Example_S1_L001_R2	ssr3122|115	0
Example_S1_L001_R2	ssr3122|130	0
Example_S1_L001_R2	sll0488|33	0
Example_S1_L001_R2	sll0488|21	0
Example_S1_L001_R2	sll0488|153	0
Example_S1_L001_R2	sll0489|205	0
Example_S1_L001_R2	sll0489|153	0
Example_S1_L001_R2	sll0489|102	0
Example_S1_L001_R2	sll0489|194	0
Example_S1_L001_R2	eda|25	0
Example_S1_L001_R2	eda|136	0
Example_S1_L001_R2	eda|43	0
Example_S1_L001_R2	eda|76	0
Example_S1_L001_R2	pth|6	0
Example_S1_L001_R2	pth|122	0
Example_S1_L001_R2	pth|32	0
Example_S1_L001_R2	pth|134	0
Example_S1_L001_R2	pth|100	0
Example_S1_L001_R2	sll0480|51	0
Example_S1_L001_R2	sll0480|37	0
Example_S1_L001_R2	sll0480|4	0
Example_S1_L001_R2	sll0481|170	0
Example_S1_L001_R2	sll0481|41	0
Example_S1_L001_R2	sll0481|79	0
Example_S1_L001_R2	sll0482|3	0
Example_S1_L001_R2	sll0482|28	0
Example_S1_L001_R2	sll0482|80	0
Example_S1_L001_R2	dnaJ3|120	0
Example_S1_L001_R2	dnaJ3|108	0
Example_S1_L001_R2	dnaJ3|185	0
Example_S1_L001_R2	dnaJ3|46	0
Example_S1_L001_R2	sll0484|178	0
Example_S1_L001_R2	sll0484|137	0
Example_S1_L001_R2	sll0484|19	0
Example_S1_L001_R2	sll0484|164	0
Example_S1_L001_R2	sll0485|161	0
Example_S1_L001_R2	sll0485|55	0
Example_S1_L001_R2	sll0485|4	0
Example_S1_L001_R2	sll0485|111	0
Example_S1_L001_R2	sll0486|80	0
Example_S1_L001_R2	sll0486|178	0
Example_S1_L001_R2	sll0486|201	0
Example_S1_L001_R2	sll0487|23	0
Example_S1_L001_R2	sll0487|60	0
Example_S1_L001_R2	sll0487|49	0
Example_S1_L001_R2	sll0487|7	0
Example_S1_L001_R2	sll0286|78	0
Example_S1_L001_R2	sll0286|115	0
Example_S1_L001_R2	slr0798|4	0
Example_S1_L001_R2	slr0798|151	0
Example_S1_L001_R2	slr0798|15	0
Example_S1_L001_R2	slr0798|130	0
Example_S1_L001_R2	ndhF3|34	0
Example_S1_L001_R2	ndhF3|188	0
Example_S1_L001_R2	ndhF3|22	0
Example_S1_L001_R2	ndhF3|97	0
Example_S1_L001_R2	ndhF3|208	0
Example_S1_L001_R2	natB|100	0
Example_S1_L001_R2	natB|45	0
Example_S1_L001_R2	natB|76	0
Example_S1_L001_R2	nylA|247	0
Example_S1_L001_R2	nylA|212	0
Example_S1_L001_R2	nylA|193	0
Example_S1_L001_R2	nylA|151	0
Example_S1_L001_R2	alr|28	0
Example_S1_L001_R2	alr|140	0
Example_S1_L001_R2	alr|64	0
Example_S1_L001_R2	alr|40	0
Example_S1_L001_R2	slr0797|79	0
Example_S1_L001_R2	slr0797|160	0
Example_S1_L001_R2	slr0797|149	0
Example_S1_L001_R2	slr0797|57	0
Example_S1_L001_R2	slr0797|12	0
Example_S1_L001_R2	slr0794|70	0
Example_S1_L001_R2	slr0794|83	0
Example_S1_L001_R2	slr0794|34	0
Example_S1_L001_R2	slr0794|107	0
Example_S1_L001_R2	slr0795|154	0
Example_S1_L001_R2	slr0795|430	0
Example_S1_L001_R2	slr0795|170	0
Example_S1_L001_R2	slr0795|308	0
Example_S1_L001_R2	slr0795|446	0
Example_S1_L001_R2	slr0095|103	0
Example_S1_L001_R2	slr0095|118	0
Example_S1_L001_R2	slr0095|223	0
Example_S1_L001_R2	slr0498|266	0
Example_S1_L001_R2	slr0498|255	0
Example_S1_L001_R2	slr0498|529	0
Example_S1_L001_R2	slr0498|85	0
Example_S1_L001_R2	slr0096|35	0
Example_S1_L001_R2	slr0096|130	0
Example_S1_L001_R2	slr0096|10	0
Example_S1_L001_R2	slr0096|100	0
Example_S1_L001_R2	crtO|155	0
Example_S1_L001_R2	crtO|124	0
Example_S1_L001_R2	crtO|144	0
Example_S1_L001_R2	gmhA|31	0
Example_S1_L001_R2	gmhA|55	0
Example_S1_L001_R2	gmhA|95	0
Example_S1_L001_R2	gmhA|67	0
Example_S1_L001_R2	slr0092|173	0
Example_S1_L001_R2	slr0092|343	0
Example_S1_L001_R2	slr0092|4	0
Example_S1_L001_R2	sll0552|59	0
Example_S1_L001_R2	sll0552|94	0
Example_S1_L001_R2	sll0552|6	0
Example_S1_L001_R2	sll0552|106	0
Example_S1_L001_R2	sll0553|43	0
Example_S1_L001_R2	sll0553|66	0
Example_S1_L001_R2	sll0550|95	0
Example_S1_L001_R2	sll0550|41	0
Example_S1_L001_R2	sll0550|21	0
Example_S1_L001_R2	sll0550|10	0
Example_S1_L001_R2	ppd|204	0
Example_S1_L001_R2	ppd|184	0
Example_S1_L001_R2	ppd|104	0
Example_S1_L001_R2	ppd|303	0
Example_S1_L001_R2	ppd|286	0
Example_S1_L001_R2	slr0099|61	0
Example_S1_L001_R2	slr0099|414	0
Example_S1_L001_R2	hisB2|73	0
Example_S1_L001_R2	hisB2|32	0
Example_S1_L001_R2	hisB2|3	0
Example_S1_L001_R2	hisB2|43	0
Example_S1_L001_R2	hisB2|16	0
Example_S1_L001_R2	slr0514|59	0
Example_S1_L001_R2	slr0514|106	0
Example_S1_L001_R2	slr0514|22	0
Example_S1_L001_R2	panD|120	0
Example_S1_L001_R2	panD|194	0
Example_S1_L001_R2	panD|89	0
Example_S1_L001_R2	panD|183	0
Example_S1_L001_R2	sll0096|211	0
Example_S1_L001_R2	sll0096|273	0
Example_S1_L001_R2	sll0096|198	0
Example_S1_L001_R2	sll0096|68	0
Example_S1_L001_R2	sll0095|139	0
Example_S1_L001_R2	sll0095|55	0
Example_S1_L001_R2	sll0095|128	0
Example_S1_L001_R2	sll0095|33	0
Example_S1_L001_R2	sll0095|18	0
Example_S1_L001_R2	sll0094|19	0
Example_S1_L001_R2	sll0094|31	0
Example_S1_L001_R2	sll0094|8	0
Example_S1_L001_R2	sll0094|100	0
Example_S1_L001_R2	sll0094|54	0
Example_S1_L001_R2	sll0092|403	0
Example_S1_L001_R2	slr0924|161	0
Example_S1_L001_R2	slr0924|193	0
Example_S1_L001_R2	slr0924|178	0
Example_S1_L001_R2	slr0924|139	0
Example_S1_L001_R2	slr0921|46	0
Example_S1_L001_R2	slr0921|107	0
Example_S1_L001_R2	slr0921|35	0
Example_S1_L001_R2	slr0921|94	0
Example_S1_L001_R2	slr0921|22	0
Example_S1_L001_R2	slr0923|114	0
Example_S1_L001_R2	slr0923|53	0
Example_S1_L001_R2	slr0923|138	0
Example_S1_L001_R2	ama|86	0
Example_S1_L001_R2	ama|19	0
Example_S1_L001_R2	ama|62	0
Example_S1_L001_R2	ama|73	0
Example_S1_L001_R2	slr0299|85	0
Example_S1_L001_R2	slr0299|161	0
Example_S1_L001_R2	slr0299|39	0
Example_S1_L001_R2	slr0299|142	0
Example_S1_L001_R2	slr0299|9	0
Example_S1_L001_R2	ssl1464|30	0
Example_S1_L001_R2	ssl1464|183	0
Example_S1_L001_R2	ssl1464|249	0
Example_S1_L001_R2	ssl1464|60	0
Example_S1_L001_R2	erg6|88	0
Example_S1_L001_R2	erg6|8	0
Example_S1_L001_R2	erg6|173	0
Example_S1_L001_R2	slr0848|19	0
Example_S1_L001_R2	slr0848|46	0
Example_S1_L001_R2	slr0848|4	0
Example_S1_L001_R2	slr0848|125	0
Example_S1_L001_R2	slr0848|142	0
Example_S1_L001_R2	slr0846|101	0
Example_S1_L001_R2	slr0846|67	0
Example_S1_L001_R2	slr0846|124	0
Example_S1_L001_R2	slr0845|120	0
Example_S1_L001_R2	slr0845|87	0
Example_S1_L001_R2	slr0842|6	0
Example_S1_L001_R2	slr0842|85	0
Example_S1_L001_R2	slr0842|17	0
Example_S1_L001_R2	prsA|109	0
Example_S1_L001_R2	prsA|7	0
Example_S1_L001_R2	prsA|121	0
Example_S1_L001_R2	prsA|98	0
Example_S1_L001_R2	prsA|52	0
Example_S1_L001_R2	slr0841|130	0
Example_S1_L001_R2	slr0841|118	0
Example_S1_L001_R2	slr0841|34	0
Example_S1_L001_R2	slr0841|87	0
Example_S1_L001_R2	slr0082|158	0
Example_S1_L001_R2	slr0082|22	0
Example_S1_L001_R2	slr0082|98	0
Example_S1_L001_R2	slr0110|198	0
Example_S1_L001_R2	slr0110|122	0
Example_S1_L001_R2	slr0110|176	0
Example_S1_L001_R2	slr0110|219	0
Example_S1_L001_R2	slr0110|55	0
Example_S1_L001_R2	hemH|90	0
Example_S1_L001_R2	hemH|39	0
Example_S1_L001_R2	hemH|77	0
Example_S1_L001_R2	hemH|129	0
Example_S1_L001_R2	hemH|114	0
Example_S1_L001_R2	slr0081|14	0
Example_S1_L001_R2	slr0081|71	0
Example_S1_L001_R2	slr0081|29	0
Example_S1_L001_R2	slr0081|121	0
Example_S1_L001_R2	slr0081|49	0
Example_S1_L001_R2	slr0086|83	0
Example_S1_L001_R2	slr0086|119	0
Example_S1_L001_R2	slr0086|28	0
Example_S1_L001_R2	slr0086|98	0
Example_S1_L001_R2	slr0086|154	0
Example_S1_L001_R2	slr0569|63	0
Example_S1_L001_R2	slr0569|24	0
Example_S1_L001_R2	slr0569|89	0
Example_S1_L001_R2	sll0088|70	0
Example_S1_L001_R2	sll0088|88	0
Example_S1_L001_R2	sll0088|31	0
Example_S1_L001_R2	smtB|31	0
Example_S1_L001_R2	smtB|102	0
Example_S1_L001_R2	smtB|66	0
Example_S1_L001_R2	smtB|10	0
Example_S1_L001_R2	smtB|51	0
Example_S1_L001_R2	slr0317|91	0
Example_S1_L001_R2	slr0317|31	0
Example_S1_L001_R2	slr0317|203	0
Example_S1_L001_R2	slr0317|131	0
Example_S1_L001_R2	sll0085|71	0
Example_S1_L001_R2	sll0085|144	0
Example_S1_L001_R2	sll0085|48	0
Example_S1_L001_R2	sll0085|11	0
Example_S1_L001_R2	sll0086|86	0
Example_S1_L001_R2	sll0086|155	0
Example_S1_L001_R2	sll0086|58	0
Example_S1_L001_R2	sll0086|43	0
Example_S1_L001_R2	ssr1041|121	0
Example_S1_L001_R2	ssr1041|47	0
Example_S1_L001_R2	ssr1041|99	0
Example_S1_L001_R2	ssr1041|24	0
Example_S1_L001_R2	ssr1041|60	0
Example_S1_L001_R2	sll0082|56	0
Example_S1_L001_R2	sll0082|81	0
Example_S1_L001_R2	sll0082|114	0
Example_S1_L001_R2	slr0115|29	0
Example_S1_L001_R2	slr0115|203	0
Example_S1_L001_R2	slr0115|135	0
Example_S1_L001_R2	cobW|52	0
Example_S1_L001_R2	cobW|83	0
Example_S1_L001_R2	cobW|35	0
Example_S1_L001_R2	rnhA|10	0
Example_S1_L001_R2	rnhA|49	0
Example_S1_L001_R2	rnhA|118	0
Example_S1_L001_R2	rnhA|34	0
Example_S1_L001_R2	hisB|73	0
Example_S1_L001_R2	hisB|140	0
Example_S1_L001_R2	hisB|35	0
Example_S1_L001_R2	hisB|9	0
Example_S1_L001_R2	sll0588|66	0
Example_S1_L001_R2	sll0588|141	0
Example_S1_L001_R2	sll0588|107	0
Example_S1_L001_R2	sll0588|42	0
Example_S1_L001_R2	sll0588|22	0
Example_S1_L001_R2	hisH|41	0
Example_S1_L001_R2	hisH|81	0
Example_S1_L001_R2	hisH|13	0
Example_S1_L001_R2	hisH|95	0
Example_S1_L001_R2	moxR|43	0
Example_S1_L001_R2	moxR|139	0
Example_S1_L001_R2	moxR|85	0
Example_S1_L001_R2	slr0793|106	0
Example_S1_L001_R2	slr0793|49	0
Example_S1_L001_R2	slr0793|28	0
Example_S1_L001_R2	aroH|157	0
Example_S1_L001_R2	aroH|115	0
Example_S1_L001_R2	aroH|68	0
Example_S1_L001_R2	slr0311|380	0
Example_S1_L001_R2	slr0311|400	0
Example_S1_L001_R2	slr0311|289	0
Example_S1_L001_R2	slr0311|340	0
Example_S1_L001_R2	sll0800|189	0
Example_S1_L001_R2	sll0800|338	0
Example_S1_L001_R2	sll0800|250	0
Example_S1_L001_R2	sll0800|117	0
Example_S1_L001_R2	slr0572|143	0
Example_S1_L001_R2	slr0572|154	0
Example_S1_L001_R2	slr0572|277	0
Example_S1_L001_R2	slr0572|204	0
Example_S1_L001_R2	slr0572|251	0
Example_S1_L001_R2	slr0573|54	0
Example_S1_L001_R2	slr0575|50	0
Example_S1_L001_R2	slr0575|22	0
Example_S1_L001_R2	slr0575|6	0
Example_S1_L001_R2	slr0575|91	0
Example_S1_L001_R2	slr0565|64	0
Example_S1_L001_R2	slr0565|97	0
Example_S1_L001_R2	slr0565|21	0
Example_S1_L001_R2	slr0565|40	0
Example_S1_L001_R2	sdhB2|181	0
Example_S1_L001_R2	sdhB2|200	0
Example_S1_L001_R2	sdhB2|139	0
Example_S1_L001_R2	sdhB2|78	0
Example_S1_L001_R2	slr0579|113	0
Example_S1_L001_R2	slr0579|162	0
Example_S1_L001_R2	slr0579|146	0
Example_S1_L001_R2	slr0073|15	0
Example_S1_L001_R2	slr0073|211	0
Example_S1_L001_R2	slr0073|37	0
Example_S1_L001_R2	slr0073|113	0
Example_S1_L001_R2	deaD|145	0
Example_S1_L001_R2	deaD|92	0
Example_S1_L001_R2	deaD|67	0
Example_S1_L001_R2	deaD|131	0
Example_S1_L001_R2	deaD|22	0
Example_S1_L001_R2	amt1|45	0
Example_S1_L001_R2	amt1|126	0
Example_S1_L001_R2	amt1|144	0
Example_S1_L001_R2	amt1|64	0
Example_S1_L001_R2	trxA3|87	0
Example_S1_L001_R2	trxA3|98	0
Example_S1_L001_R2	trxA3|178	0
Example_S1_L001_R2	trxA3|10	0
Example_S1_L001_R2	sll0539|245	0
Example_S1_L001_R2	sll0539|258	0
Example_S1_L001_R2	sll0790|1309	0
Example_S1_L001_R2	sll0790|1329	0
Example_S1_L001_R2	sll0790|151	0
Example_S1_L001_R2	ycf24|58	0
Example_S1_L001_R2	ycf24|80	0
Example_S1_L001_R2	ycf24|23	0
Example_S1_L001_R2	ycf24|37	0
Example_S1_L001_R2	sll0596|95	0
Example_S1_L001_R2	sll0596|11	0
Example_S1_L001_R2	sll0596|115	0
Example_S1_L001_R2	sll0597|150	0
Example_S1_L001_R2	sll0597|10	0
Example_S1_L001_R2	sll0597|107	0
Example_S1_L001_R2	sll0597|64	0
Example_S1_L001_R2	sll0594|17	0
Example_S1_L001_R2	sll0594|96	0
Example_S1_L001_R2	sll0594|107	0
Example_S1_L001_R2	sll0595|70	0
Example_S1_L001_R2	sll0595|109	0
Example_S1_L001_R2	sll0595|233	0
Example_S1_L001_R2	cbiP|85	0
Example_S1_L001_R2	cbiP|47	0
Example_S1_L001_R2	cbiP|142	0
Example_S1_L001_R2	cbiP|6	0
Example_S1_L001_R2	rpl33|49	0
Example_S1_L001_R2	rpl33|79	0
Example_S1_L001_R2	rpl33|37	0
Example_S1_L001_R2	rpl33|26	0
Example_S1_L001_R2	rpl33|65	0
Example_S1_L001_R2	sll0590|147	0
Example_S1_L001_R2	sll0590|107	0
Example_S1_L001_R2	sll0590|168	0
Example_S1_L001_R2	sll0590|62	0
Example_S1_L001_R2	slr0103|74	0
Example_S1_L001_R2	slr0103|19	0
Example_S1_L001_R2	slr0103|34	0
Example_S1_L001_R2	slr0829|202	0
Example_S1_L001_R2	slr0829|214	0
Example_S1_L001_R2	sll0793|178	0
Example_S1_L001_R2	sll0793|257	0
Example_S1_L001_R2	slr0106|534	0
Example_S1_L001_R2	slr0105|39	0
Example_S1_L001_R2	slr0105|84	0
Example_S1_L001_R2	slr0105|25	0
Example_S1_L001_R2	slr0105|326	0
Example_S1_L001_R2	kdtB|169	0
Example_S1_L001_R2	kdtB|29	0
Example_S1_L001_R2	kdtB|111	0
Example_S1_L001_R2	kdtB|181	0
Example_S1_L001_R2	kdtB|44	0
Example_S1_L001_R2	slr0091|293	0
Example_S1_L001_R2	slr0091|249	0
Example_S1_L001_R2	slr0091|282	0
Example_S1_L001_R2	slr0091|309	0
Example_S1_L001_R2	slr0091|116	0
Example_S1_L001_R2	slr0109|142	0
Example_S1_L001_R2	slr0109|77	0
Example_S1_L001_R2	slr0109|59	0
Example_S1_L001_R2	slr0109|160	0
Example_S1_L001_R2	slr0109|118	0
Example_S1_L001_R2	sll0832|139	0
Example_S1_L001_R2	sll0832|122	0
Example_S1_L001_R2	sll0832|162	0
Example_S1_L001_R2	sll0832|66	0
Example_S1_L001_R2	sll0834|88	0
Example_S1_L001_R2	sll0834|181	0
Example_S1_L001_R2	sll0834|166	0
Example_S1_L001_R2	glk|98	0
Example_S1_L001_R2	glk|156	0
Example_S1_L001_R2	glk|61	0
Example_S1_L001_R2	ycf36|6	0
Example_S1_L001_R2	ycf36|22	0
Example_S1_L001_R2	ycf36|50	0
Example_S1_L001_R2	ycf36|36	0
Example_S1_L001_R2	ycf36|85	0
Example_S1_L001_R2	ycf34|32	0
Example_S1_L001_R2	ycf34|139	0
Example_S1_L001_R2	ycf34|75	0
Example_S1_L001_R2	ycf34|105	0
Example_S1_L001_R2	rps18|154	0
Example_S1_L001_R2	rps18|107	0
Example_S1_L001_R2	slr0583|43	0
Example_S1_L001_R2	slr0583|64	0
Example_S1_L001_R2	slr0582|70	0
Example_S1_L001_R2	slr0581|47	0
Example_S1_L001_R2	slr0581|106	0
Example_S1_L001_R2	slr0581|32	0
Example_S1_L001_R2	slr0581|10	0
Example_S1_L001_R2	slr0580|158	0
Example_S1_L001_R2	slr0580|223	0
Example_S1_L001_R2	acs|207	0
Example_S1_L001_R2	acs|10	0
Example_S1_L001_R2	acs|23	0
Example_S1_L001_R2	acs|48	0
Example_S1_L001_R2	pcr|46	0
Example_S1_L001_R2	pcr|18	0
Example_S1_L001_R2	pcr|34	0
Example_S1_L001_R2	pcr|106	0
Example_S1_L001_R2	slr0505|150	0
Example_S1_L001_R2	slr0505|39	0
Example_S1_L001_R2	slr0505|108	0
Example_S1_L001_R2	slr0505|68	0
Example_S1_L001_R2	slr0503|90	0
Example_S1_L001_R2	slr0503|55	0
Example_S1_L001_R2	slr0503|161	0
Example_S1_L001_R2	slr0503|124	0
Example_S1_L001_R2	argC|160	0
Example_S1_L001_R2	argC|132	0
Example_S1_L001_R2	argC|186	0
Example_S1_L001_R2	merR|99	0
Example_S1_L001_R2	merR|85	0
Example_S1_L001_R2	slr0509|210	0
Example_S1_L001_R2	slr0509|266	0
Example_S1_L001_R2	slr0509|164	0
Example_S1_L001_R2	slr0509|93	0
Example_S1_L001_R2	slr0509|4	0
Example_S1_L001_R2	slr0788|44	0
Example_S1_L001_R2	slr0788|214	0
Example_S1_L001_R2	slr0788|31	0
Example_S1_L001_R2	sll0827|42	0
Example_S1_L001_R2	sll0827|173	0
Example_S1_L001_R2	sll0827|192	0
Example_S1_L001_R2	sll0827|261	0
Example_S1_L001_R2	ssr1407|186	0
Example_S1_L001_R2	ssr1407|174	0
Example_S1_L001_R2	ssr1407|13	0
Example_S1_L001_R2	sll0822|19	0
Example_S1_L001_R2	sll0822|128	0
Example_S1_L001_R2	sll0822|115	0
Example_S1_L001_R2	sll0822|163	0
Example_S1_L001_R2	sll0822|205	0
Example_S1_L001_R2	sll0821|245	0
Example_S1_L001_R2	sll0821|148	0
Example_S1_L001_R2	sll0821|53	0
Example_S1_L001_R2	sll0821|269	0
Example_S1_L001_R2	ppk|16	0
Example_S1_L001_R2	ppk|101	0
Example_S1_L001_R2	ppk|82	0
Example_S1_L001_R2	ppk|232	0
Example_S1_L001_R2	ppk|5	0
Example_S1_L001_R2	sll0556|61	0
Example_S1_L001_R2	sll0556|193	0
Example_S1_L001_R2	sll0556|35	0
Example_S1_L001_R2	sll0556|254	0
Example_S1_L001_R2	slr0104|82	0
Example_S1_L001_R2	ssl1533|97	0
Example_S1_L001_R2	ssl1533|50	0
Example_S1_L001_R2	ssl1533|151	0
Example_S1_L001_R2	ssl1533|8	0
Example_S1_L001_R2	citH|49	0
Example_S1_L001_R2	citH|80	0
Example_S1_L001_R2	citH|21	0
Example_S1_L001_R2	slr0111|57	0
Example_S1_L001_R2	slr0111|46	0
Example_S1_L001_R2	slr0111|93	0
Example_S1_L001_R2	slr0111|79	0
Example_S1_L001_R2	slr0111|4	0
Example_S1_L001_R2	slr0112|64	0
Example_S1_L001_R2	slr0112|150	0
Example_S1_L001_R2	slr0112|130	0
Example_S1_L001_R2	slr0112|109	0
Example_S1_L001_R2	slr0114|48	0
Example_S1_L001_R2	pykF2|17	0
Example_S1_L001_R2	pykF2|3	0
Example_S1_L001_R2	slr0116|42	0
Example_S1_L001_R2	slr0116|105	0
Example_S1_L001_R2	slr0116|85	0
Example_S1_L001_R2	cbiE|237	0
Example_S1_L001_R2	cbiE|101	0
Example_S1_L001_R2	cbiE|70	0
Example_S1_L001_R2	sll0586|246	0
Example_S1_L001_R2	sll0586|181	0
